id,altura_fin_derecha,altura_fin_izquierda,altura_inicio_derecha,altura_inicio_izquierda,categoria,departamento_id,departamento_nombre,fuente,localidad_censal_id,localidad_censal_nombre,nombre,provincia_id,provincia_nombre
640801001540,0,0,0,0,CALLE,6408,Hurlingham,INDEC,6408010,Hurlingham,MAR CHIQUITA,6,Buenos Aires
640801001605,3299,3300,3001,3002,CALLE,6408,Hurlingham,INDEC,6408010,Hurlingham,MIGUEL B RASERO,6,Buenos Aires
640801001745,249,250,1,2,CALLE,6408,Hurlingham,INDEC,6408010,Hurlingham,PEDRO MARTINEZ,6,Buenos Aires
640801001775,0,0,0,0,PJE,6408,Hurlingham,INDEC,6408010,Hurlingham,PJE 14 DE MAYO,6,Buenos Aires
640801001890,799,800,701,702,CALLE,6408,Hurlingham,INDEC,6408010,Hurlingham,RAVEL,6,Buenos Aires
640801002040,3599,3600,2801,2802,CALLE,6408,Hurlingham,INDEC,6408010,Hurlingham,TANDIL,6,Buenos Aires
640801001815,0,0,0,0,PJE,6408,Hurlingham,INDEC,6408010,Hurlingham,PJE S N,6,Buenos Aires
640801001985,2900,2899,2852,2851,CALLE,6408,Hurlingham,INDEC,6408010,Hurlingham,SGT AVELINO,6,Buenos Aires
1401401027050,498,499,400,401,CALLE,14014,Capital,INDEC,14014010,Córdoba,JOSE ILDEFONSO DE MACHAIN,14,Córdoba
1401401027060,1558,1559,0,0,CALLE,14014,Capital,INDEC,14014010,Córdoba,JOSE ISEAS,14,Córdoba
641001000725,1699,1900,0,802,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,COLONIA,6,Buenos Aires
641001000755,0,4600,0,44024,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,CROVETO,6,Buenos Aires
641001000930,1899,0,1801,0,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,DEL CIMARRON,6,Buenos Aires
641001000980,0,0,0,0,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,DEL PAMPERO,6,Buenos Aires
641001000820,0,1999,0,1901,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,DE LA NORIA,6,Buenos Aires
641001001140,0,0,0,0,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,EVA PERON,6,Buenos Aires
641001001180,5399,5400,0,0,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,FERNANDEZ,6,Buenos Aires
641001001015,0,2800,0,2702,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,DEL TIENTO,6,Buenos Aires
641001001620,2900,2800,0,0,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,LA ARAUCANA,6,Buenos Aires
641001001690,1899,1900,1701,1702,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,LAS HERAS,6,Buenos Aires
641001001695,0,3000,0,0,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,LAS TACUARAS,6,Buenos Aires
641001001660,4699,5000,4601,4602,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,LA QUERENCIA,6,Buenos Aires
641001001985,0,0,0,0,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,P ESCUDERO,6,Buenos Aires
641001002035,1099,1100,0,0,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,PBRO VILLALONGA,6,Buenos Aires
641001002110,4599,0,0,0,PJE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,PJE 24 DE OCTUBRE,6,Buenos Aires
641001002115,0,0,0,0,PJE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,PJE JOSE ROCA,6,Buenos Aires
641001002125,0,0,0,0,PJE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,PJE S N,6,Buenos Aires
641001002190,2499,2500,1801,1802,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,QUINQUELA MARTIN,6,Buenos Aires
641001001925,0,0,0,0,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,MONTERO DE LA CASA,6,Buenos Aires
641001002430,1099,1100,0,0,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,TRES ARBOLES,6,Buenos Aires
1401401027200,298,299,200,201,CALLE,14014,Capital,INDEC,14014010,Córdoba,JOSE MARIA CENTENO,14,Córdoba
641001002180,1499,1500,1201,1202,CALLE,6410,Ituzaingó,INDEC,6410010,Ituzaingó,PUERTO DE PALOS,6,Buenos Aires
641201000105,4499,4500,4201,4202,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,ARTURO TOSCANINI 416,6,Buenos Aires
641201000755,0,0,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,CHIVILCOY 412,6,Buenos Aires
641201001080,0,0,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,DIAG 569 EZEQUIEL,6,Buenos Aires
641201001175,0,0,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,DIAG 588 BERLIN,6,Buenos Aires
641201001315,2831,2970,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,DIEGO CRUZ 5457,6,Buenos Aires
641201001355,1399,1500,0,1302,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,DR EDUARDO FORTE,6,Buenos Aires
641201001515,0,0,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,G DE LA VEGA 5475,6,Buenos Aires
641201001645,2501,0,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,J AGUIRRE 517,6,Buenos Aires
9401502000880,0,0,0,0,CALLE,94015,Ushuaia,INDEC,94015020,Ushuaia,CALLE S N,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur"
641201001875,100,100,1,1,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,LOPE DE VEGA 518,6,Buenos Aires
641201001945,4900,0,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,MACIEL 445,6,Buenos Aires
641201001815,0,0,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,LAFONTAINE 5463,6,Buenos Aires
641201002090,1999,2000,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,NICASIO ORO¥O 536,6,Buenos Aires
641201002095,499,500,301,302,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,NIELS BOHR,6,Buenos Aires
641201001865,7399,7379,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,LISZT,6,Buenos Aires
641201001870,0,0,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,LOEFFLER,6,Buenos Aires
641201002125,0,0,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,PABLO PIZZURNO,6,Buenos Aires
641201002140,0,0,0,0,PJE,6412,José C. Paz,INDEC,6412010,José C. Paz,PASAJE 01,6,Buenos Aires
641201001935,3799,2691,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,LUXEMBURGO 514,6,Buenos Aires
641201001975,3071,2792,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,MAR DEL PLATA 5445,6,Buenos Aires
641201002145,0,0,0,0,PJE,6412,José C. Paz,INDEC,6412010,José C. Paz,PASAJE BRAUN,6,Buenos Aires
641201002415,2661,2656,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,SANTIAGO DABOVE 5437,6,Buenos Aires
641201002530,5000,4800,0,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,VICENTE FATONE 4247,6,Buenos Aires
1401401026845,5798,5799,0,0,CALLE,14014,Capital,INDEC,14014010,Córdoba,JOSE CABRERA,14,Córdoba
1401401026860,0,0,0,0,CALLE,14014,Capital,INDEC,14014010,Córdoba,JOSE CARLOS GREY,14,Córdoba
641305000110,0,50,0,2,CALLE,6413,Junín,INDEC,6413050,Junín,AMADEO CELERINO,6,Buenos Aires
641201080020,3599,0,3501,0,CALLE,6412,José C. Paz,INDEC,6412010,José C. Paz,DR RENE FAVALORO,6,Buenos Aires
641305000670,0,0,0,0,CALLE,6413,Junín,INDEC,6413050,Junín,CALLE S N,6,Buenos Aires
641305001520,1200,999,902,0,CALLE,6413,Junín,INDEC,6413050,Junín,FERRARA,6,Buenos Aires
641305001745,151,200,0,0,CALLE,6413,Junín,INDEC,6413050,Junín,JUAN MARTIN DE PUEYRREDON,6,Buenos Aires
641305001870,249,300,0,0,CALLE,6413,Junín,INDEC,6413050,Junín,LILIEDAL,6,Buenos Aires
641305001880,0,0,0,0,CALLE,6413,Junín,INDEC,6413050,Junín,LOS ABEDULES,6,Buenos Aires
641305001980,0,0,0,0,CALLE,6413,Junín,INDEC,6413050,Junín,LOS LAURELES,6,Buenos Aires
641305002085,0,0,0,0,CALLE,6413,Junín,INDEC,6413050,Junín,MADRES DE PLAZA DE MAYO,6,Buenos Aires
641305001675,0,0,0,0,CALLE,6413,Junín,INDEC,6413050,Junín,INT ROCA,6,Buenos Aires
641305001690,0,399,0,351,CALLE,6413,Junín,INDEC,6413050,Junín,ISLA SOLEDAD,6,Buenos Aires
641305001720,0,0,0,0,CALLE,6413,Junín,INDEC,6413050,Junín,JOSE CABEZAS,6,Buenos Aires
641305002345,0,0,0,0,PJE,6413,Junín,INDEC,6413050,Junín,PJE LA PORTENA,6,Buenos Aires
641305001860,0,0,0,0,CALLE,6413,Junín,INDEC,6413050,Junín,LEBENSHON,6,Buenos Aires
641305001920,199,200,151,152,CALLE,6413,Junín,INDEC,6413050,Junín,LOS CAUDILLOS,6,Buenos Aires
641305002540,0,0,0,0,CALLE,6413,Junín,INDEC,6413050,Junín,SANTOS VEGA,6,Buenos Aires
1401401027400,1098,1099,900,901,CALLE,14014,Capital,INDEC,14014010,Córdoba,JOSE SALVADOR DE LA RETA,14,Córdoba
641305002250,0,0,0,0,CALLE,6413,Junín,INDEC,6413050,Junín,PIVA,6,Buenos Aires
642002000295,0,0,0,0,CALLE,6420,La Costa,INDEC,6420020,Mar de Ajó - San Bernardo,CALLE S N,6,Buenos Aires
642002000035,0,0,0,0,CALLE,6420,La Costa,INDEC,6420020,Mar de Ajó - San Bernardo,ARRECIFE,6,Buenos Aires
642002000775,598,498,0,0,CALLE,6420,La Costa,INDEC,6420020,Mar de Ajó - San Bernardo,LUGONES,6,Buenos Aires
642002001075,199,198,1,0,CALLE,6420,La Costa,INDEC,6420020,Mar de Ajó - San Bernardo,TERMAS DE RIO HONDO,6,Buenos Aires
642002001095,498,0,0,0,CALLE,6420,La Costa,INDEC,6420020,Mar de Ajó - San Bernardo,USHUAIA,6,Buenos Aires
642002000785,1598,1599,1400,1401,CALLE,6420,La Costa,INDEC,6420020,Mar de Ajó - San Bernardo,M PESCADOR,6,Buenos Aires
642003000395,201,200,1,2,CALLE,6420,La Costa,INDEC,6420030,San Clemente del Tuyú,CALLE 52,6,Buenos Aires
642003000040,201,0,0,0,AV,6420,La Costa,INDEC,6420030,San Clemente del Tuyú,AV NAVAL,6,Buenos Aires
642003000350,659,0,0,0,CALLE,6420,La Costa,INDEC,6420030,San Clemente del Tuyú,CALLE 46,6,Buenos Aires
642004000190,0,0,0,0,CALLE,6420,La Costa,INDEC,6420040,Santa Teresita - Mar del Tuyú,CALLE 131,6,Buenos Aires
642004000235,0,0,0,0,CALLE,6420,La Costa,INDEC,6420040,Santa Teresita - Mar del Tuyú,CALLE 22,6,Buenos Aires
1401401027520,1898,1899,1700,1701,CALLE,14014,Capital,INDEC,14014010,Córdoba,JUAN AMBROSETTI,14,Córdoba
642004000595,1799,1800,0,0,CALLE,6420,La Costa,INDEC,6420040,Santa Teresita - Mar del Tuyú,CALLE 88,6,Buenos Aires
642004000725,0,0,0,0,CALLE,6420,La Costa,INDEC,6420040,Santa Teresita - Mar del Tuyú,CALLE S N,6,Buenos Aires
642004001040,0,0,0,0,CALLE,6420,La Costa,INDEC,6420040,Santa Teresita - Mar del Tuyú,TUCUMAN,6,Buenos Aires
642701000035,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,25 DE MAYO,6,Buenos Aires
642701000130,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ABASTO,6,Buenos Aires
642701000140,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ABASTO II,6,Buenos Aires
642701000145,1799,1800,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ABERASTAIN,6,Buenos Aires
642701000280,399,400,101,102,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ALBERDI,6,Buenos Aires
642004000965,799,800,0,0,CALLE,6420,La Costa,INDEC,6420040,Santa Teresita - Mar del Tuyú,LOS PINOS,6,Buenos Aires
642701000410,1200,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,AMADO NERVO,6,Buenos Aires
642701000415,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,AMALIA SANCHEZ ARINO,6,Buenos Aires
642701000460,2700,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,AMERICO VESPUCIO,6,Buenos Aires
642701000485,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ANCHIETA,6,Buenos Aires
642701000200,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ADAMAS,6,Buenos Aires
642701000515,499,600,0,2,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ANGEL HUBAC,6,Buenos Aires
642701000565,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ANTONIO BERNI,6,Buenos Aires
642701000590,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,APOSTOLES,6,Buenos Aires
642701000640,2000,1999,1802,1801,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ARGERICH,6,Buenos Aires
642701000670,2300,2299,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ARRASCAETA,6,Buenos Aires
642701000755,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ATHOS PALMA,6,Buenos Aires
642701000760,199,200,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ATUEL,6,Buenos Aires
642701000630,1799,1800,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,AREVALO,6,Buenos Aires
642701001005,2300,2599,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,BEBEDERO,6,Buenos Aires
642701001080,1799,1799,0,1202,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,BLANDENGUES,6,Buenos Aires
642701001330,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CALLE 11,6,Buenos Aires
642701001350,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CALLE 111,6,Buenos Aires
642701001720,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CALLE 905,6,Buenos Aires
642701002235,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CALLE S N,6,Buenos Aires
642701001295,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CALLE 1,6,Buenos Aires
642701001320,0,28,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CALLE 1009,6,Buenos Aires
642701004485,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CANELA,6,Buenos Aires
642701004510,1099,1100,1001,1002,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CARABELAS,6,Buenos Aires
642701004640,1399,1400,501,502,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CATRILO,6,Buenos Aires
642701004760,100,99,2,1,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CEVALLOS,6,Buenos Aires
642701004775,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CHACO,6,Buenos Aires
642701004480,199,200,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CANDELARIA,6,Buenos Aires
642701004855,1200,1199,1,2,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CHORROARIN,6,Buenos Aires
642701004870,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CICLAMOR,6,Buenos Aires
642701004520,6400,6399,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CARACAS,6,Buenos Aires
642701004930,199,200,1,2,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CNL ALLENDE,6,Buenos Aires
642701004630,800,4700,0,701,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CASULLO,6,Buenos Aires
642701004970,1299,1300,1201,1202,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CNL EREZCANO,6,Buenos Aires
642701004695,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CEDROS,6,Buenos Aires
642701004700,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CEIBAL,6,Buenos Aires
1401401027655,2798,2799,2100,2101,CALLE,14014,Capital,INDEC,14014010,Córdoba,JUAN CARLOS CASTAGNINO,14,Córdoba
642701005060,499,500,0,2,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CNL MURATURE,6,Buenos Aires
642701005105,1200,1199,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CNL SUPERI,6,Buenos Aires
642701005180,300,299,0,1,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,COLPAYO,6,Buenos Aires
1401401027680,3798,3799,3730,3731,CALLE,14014,Capital,INDEC,14014010,Córdoba,JUAN CISTERNA DE LA SERNA,14,Córdoba
642701005210,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CONDOR,6,Buenos Aires
642701005285,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CORVALAN,6,Buenos Aires
642701005350,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,CURA BROCHERO,6,Buenos Aires
642701005390,800,750,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,D OLIVERA,6,Buenos Aires
642701005440,2999,2694,2323,2310,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,DE LA DEMOCRACIA,6,Buenos Aires
642701005675,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ECHENAGUCIA,6,Buenos Aires
642701005725,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,EL AGUILA,6,Buenos Aires
642701005435,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,DE LA COOPERACION,6,Buenos Aires
642701005785,21,0,18,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,EL BATARA,6,Buenos Aires
642701005965,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,EL CIPRES,6,Buenos Aires
642701005570,1500,1399,1302,1301,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,DON BOSCO,6,Buenos Aires
642701005985,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,EL COPETON,6,Buenos Aires
642701006095,20,20,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,EL HELIOTROPO,6,Buenos Aires
642701005720,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,EL AGUATI,6,Buenos Aires
642701006185,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,EL MACUCO,6,Buenos Aires
642701006275,1799,1800,1701,1702,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,EL PALENQUE,6,Buenos Aires
642701005835,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,EL CAMELON,6,Buenos Aires
642701005910,5500,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,EL CHASQUI,6,Buenos Aires
642701005930,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,EL CHIRLO,6,Buenos Aires
642701006415,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,EL TABAQUILLO,6,Buenos Aires
642701006585,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ENRIQUE MUNO,6,Buenos Aires
642701006755,3499,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,F DE ORTEGA,6,Buenos Aires
642701006770,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,F ROMERO,6,Buenos Aires
642701006810,2100,2099,2002,2001,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,FERNANDO FADER,6,Buenos Aires
642701007025,4865,4225,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,G MENDEZ,6,Buenos Aires
642701007075,4199,4200,4101,4102,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,GASPAR CAMPOS,6,Buenos Aires
642701007115,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,GIRASOLES,6,Buenos Aires
642701007125,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,GOLONDRINAS,6,Buenos Aires
642701006890,1200,1299,1102,1101,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,FLORIDA,6,Buenos Aires
9011901000015,0,0,0,0,CALLE,90119,Yerba Buena,INDEC,90119010,Barrio San José III,BASCARY,90,Tucumán
642701007330,499,500,401,402,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,GRL VIDT,6,Buenos Aires
642701007430,2399,2400,2101,2102,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,GURRUCHAGA,6,Buenos Aires
642701007190,1199,1200,701,702,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,GRL CAPDEVILA,6,Buenos Aires
642701007510,99,100,1,2,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,HOMERO,6,Buenos Aires
642701007560,49,50,1,2,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,HUILLAPINA,6,Buenos Aires
642701007670,2499,0,2401,2402,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,IRARA,6,Buenos Aires
642701007835,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,JOHN F KENNEDY,6,Buenos Aires
642701007905,6099,6100,6001,6002,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,JOSE ENSOR,6,Buenos Aires
642701007915,5899,5900,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,JOSE GOROSTIAGA,6,Buenos Aires
642701008170,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,KEYNEST,6,Buenos Aires
642701007945,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,JOSE M EDER,6,Buenos Aires
642701008255,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,LA CHOCA,6,Buenos Aires
642701008375,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,LA PICANILLA,6,Buenos Aires
642701008070,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,JUAN M DE ROSAS,6,Buenos Aires
642701008550,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,LANIN,6,Buenos Aires
642701008310,0,18,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,LA JACAMARA,6,Buenos Aires
642701008530,499,500,401,402,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,LAFINUR,6,Buenos Aires
642701008900,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,LOS ANDES,6,Buenos Aires
642701008600,8099,8100,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,LAS ARTES,6,Buenos Aires
642701008690,199,200,101,102,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,LAUTARO,6,Buenos Aires
642701009180,3100,3099,2802,2801,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,MAITEN,6,Buenos Aires
642701009270,1499,1500,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,MAQUIAVELO,6,Buenos Aires
642701009275,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,MAR CHIQUITA,6,Buenos Aires
642701009375,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,MARSELLA,6,Buenos Aires
642701009430,1200,1199,802,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,MARTINIANO LEGUIZAMON,6,Buenos Aires
642701009130,4099,5040,0,3802,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,MACIEL,6,Buenos Aires
642701009190,7099,7200,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,MALASIA,6,Buenos Aires
642701009545,1900,0,1802,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,METAN,6,Buenos Aires
642701009590,2699,2700,2501,2502,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,MINONES,6,Buenos Aires
642701009825,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,NOGOYA,6,Buenos Aires
642701009840,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,NORQUINS,6,Buenos Aires
642701010030,200,199,2,2,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,PALENA,6,Buenos Aires
642701010065,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,PARAMARIMBO,6,Buenos Aires
642701009880,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,OJOS DE SALADO,6,Buenos Aires
642701010280,1001,1100,149,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,PICHEUTA,6,Buenos Aires
642701009945,199,2600,2,1,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ORURO,6,Buenos Aires
642701010000,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,PADRE GOFI,6,Buenos Aires
642701010735,0,1399,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,PUCARA,6,Buenos Aires
642701010740,5800,5799,5602,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,PUELCHES,6,Buenos Aires
642701010205,999,1000,501,502,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,PEDRO MORAN,6,Buenos Aires
642701010780,6799,6800,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,QUEVEDO Y VILLEGAS,6,Buenos Aires
642701010275,1899,1900,1701,1702,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,PI Y MARGALL,6,Buenos Aires
642701011085,2799,2800,2301,2302,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,RODNEY,6,Buenos Aires
642701010845,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,RAFAEL OBLIGADO,6,Buenos Aires
642701011140,0,0,0,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ROSARIO,6,Buenos Aires
642701010890,1099,1100,501,502,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,RAUCH,6,Buenos Aires
642701010950,1899,2400,1801,2302,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,REMANSO,6,Buenos Aires
642701011095,2499,2600,0,2500,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,ROLDAN,6,Buenos Aires
642701011405,799,0,701,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,SAN PETESBURGO,6,Buenos Aires
642701011195,599,600,501,502,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,SABINA,6,Buenos Aires
9011902000070,0,0,0,0,CALLE,90119,Yerba Buena,INDEC,90119020,Villa Carmela,CALLE S N,90,Tucumán
642701011570,899,899,702,701,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,SERRANO,6,Buenos Aires
642701011770,5150,0,5102,0,CALLE,6427,La Matanza,INDEC,6427010,La Matanza,TERRY,6,Buenos Aires
